timestamp, eventType, delayFromPrevious, id, triggeredByEventID, triggersEventID
1.6;Background;1.6;0;-1;-1
3.3;Background;1.7;1;-1;-1
4.4;Background;1.1;2;-1;-1
5.5;Background;1.1;3;-1;0
5.5;Stimulus;5.5;0;3;-1
7.1;Background;1.6;4;-1;-1
8.3;Background;1.2;5;-1;-1
9.5;Background;1.2;6;-1;-1
10.7;Background;1.2;7;-1;1
10.7;Stimulus;5.2;1;7;0
10.7;Probe;10.7;0;1;-1
12.6;Background;1.9;8;-1;-1
14.3;Background;1.7;9;-1;-1
15.6;Background;1.3;10;-1;-1
16.9;Background;1.3;11;-1;-1
18.3;Background;1.4;12;-1;2
18.3;Stimulus;7.6;2;12;-1
20;Background;1.7;13;-1;-1
21.3;Background;1.3;14;-1;-1
22.3;Background;1;15;-1;3
22.3;Stimulus;4;3;15;1
22.3;Probe;11.6;1;3;-1
24.1;Background;1.8;16;-1;-1
25.1;Background;1;17;-1;-1
26.3;Background;1.2;18;-1;4
26.3;Stimulus;4;4;18;-1
27.7;Background;1.4;19;-1;-1
29.1;Background;1.4;20;-1;-1
30.3;Background;1.2;21;-1;5
30.3;Stimulus;4;5;21;-1
32.1;Background;1.8;22;-1;-1
33.6;Background;1.5;23;-1;-1
34.6;Background;1;24;-1;6
34.6;Stimulus;4.3;6;24;2
34.6;Probe;12.3;2;6;-1
36.4;Background;1.8;25;-1;-1
38;Background;1.6;26;-1;-1
39.1;Background;1.1;27;-1;-1
40.4;Background;1.3;28;-1;7
40.4;Stimulus;5.8;7;28;-1
41.4;Background;1;29;-1;-1
42.4;Background;1;30;-1;-1
44.3;Background;1.9;31;-1;-1
45.3;Background;1;32;-1;8
45.3;Stimulus;4.9;8;32;3
45.3;Probe;10.7;3;8;-1
47.2;Background;1.9;33;-1;-1
48.2;Background;1;34;-1;-1
49.6;Background;1.4;35;-1;-1
51.4;Background;1.8;36;-1;9
51.4;Stimulus;6.1;9;36;-1
52.9;Background;1.5;37;-1;-1
54;Background;1.1;38;-1;-1
55.2;Background;1.2;39;-1;-1
56.3;Background;1.1;40;-1;10
56.3;Stimulus;4.9;10;40;4
56.3;Probe;11;4;10;-1
57.7;Background;1.4;41;-1;-1
59;Background;1.3;42;-1;-1
60.2;Background;1.2;43;-1;-1
61.5;Background;1.3;44;-1;11
61.5;Stimulus;5.2;11;44;-1
63.2;Background;1.7;45;-1;-1
