timestamp, eventType, delayFromPrevious, id, triggeredByEventID, triggersEventID
1.7;Background;1.7;0;-1;-1
3.3;Background;1.6;1;-1;-1
5.1;Background;1.8;2;-1;0
5.1;Stimulus;5.1;0;2;-1
7;Background;1.9;3;-1;-1
8.7;Background;1.7;4;-1;1
8.7;Stimulus;3.6;1;4;-1
10.6;Background;1.9;5;-1;-1
11.6;Background;1;6;-1;-1
13.5;Background;1.9;7;-1;2
13.5;Stimulus;4.8;2;7;0
13.5;Probe;13.5;0;2;-1
14.7;Background;1.2;8;-1;-1
16.1;Background;1.4;9;-1;-1
17.6;Background;1.5;10;-1;-1
18.6;Background;1;11;-1;3
18.6;Stimulus;5.1;3;11;-1
19.9;Background;1.3;12;-1;-1
21.3;Background;1.4;13;-1;-1
22.5;Background;1.2;14;-1;4
22.5;Stimulus;3.9;4;14;-1
24.5;Background;2;15;-1;-1
25.5;Background;1;16;-1;-1
27;Background;1.5;17;-1;-1
28.5;Background;1.5;18;-1;5
28.5;Stimulus;6;5;18;-1
30.3;Background;1.8;19;-1;-1
31.5;Background;1.2;20;-1;6
31.5;Stimulus;3;6;20;1
31.5;Probe;18;1;6;-1
33.5;Background;2;21;-1;-1
34.7;Background;1.2;22;-1;-1
36.3;Background;1.6;23;-1;7
36.3;Stimulus;4.8;7;23;-1
37.8;Background;1.5;24;-1;-1
39.4;Background;1.6;25;-1;-1
40.5;Background;1.1;26;-1;8
40.5;Stimulus;4.2;8;26;-1
42.2;Background;1.7;27;-1;-1
44;Background;1.8;28;-1;-1
45;Background;1;29;-1;9
45;Stimulus;4.5;9;29;2
45;Probe;13.5;2;9;-1
46.4;Background;1.4;30;-1;-1
47.5;Background;1.1;31;-1;-1
49.4;Background;1.9;32;-1;-1
50.4;Background;1;33;-1;10
50.4;Stimulus;5.4;10;33;-1
52.2;Background;1.8;34;-1;-1
53.9;Background;1.7;35;-1;11
53.9;Stimulus;3.5;11;35;-1
55.6;Background;1.7;36;-1;-1
56.7;Background;1.1;37;-1;-1
58.5;Background;1.8;38;-1;-1
59.6;Background;1.1;39;-1;12
59.6;Stimulus;5.7;12;39;-1
61.3;Background;1.7;40;-1;-1
62.9;Background;1.6;41;-1;13
62.9;Stimulus;3.3;13;41;3
62.9;Probe;17.9;3;13;-1
64.3;Background;1.4;42;-1;-1
65.9;Background;1.6;43;-1;-1
67.1;Background;1.2;44;-1;14
67.1;Stimulus;4.2;14;44;-1
69.1;Background;2;45;-1;-1
70.1;Background;1;46;-1;15
70.1;Stimulus;3;15;46;-1
72;Background;1.9;47;-1;-1
73.1;Background;1.1;48;-1;16
73.1;Stimulus;3;16;48;-1
74.2;Background;1.1;49;-1;-1
75.9;Background;1.7;50;-1;-1
77.2;Background;1.3;51;-1;-1
78.2;Background;1;52;-1;17
78.2;Stimulus;5.1;17;52;4
78.2;Probe;15.3;4;17;-1
79.6;Background;1.4;53;-1;-1
80.9;Background;1.3;54;-1;-1
82.5;Background;1.6;55;-1;-1
83.6;Background;1.1;56;-1;18
83.6;Stimulus;5.4;18;56;-1
85.6;Background;2;57;-1;-1
86.8;Background;1.2;58;-1;-1
88.2;Background;1.4;59;-1;19
88.2;Stimulus;4.6;19;59;5
88.2;Probe;10;5;19;-1
89.7;Background;1.5;60;-1;-1
91;Background;1.3;61;-1;-1
92.7;Background;1.7;62;-1;-1
93.9;Background;1.2;63;-1;20
93.9;Stimulus;5.7;20;63;-1
95.9;Background;2;64;-1;-1
97.2;Background;1.3;65;-1;21
97.2;Stimulus;3.3;21;65;6
97.2;Probe;9;6;21;-1
99;Background;1.8;66;-1;-1
100.4;Background;1.4;67;-1;-1
101.7;Background;1.3;68;-1;22
101.7;Stimulus;4.5;22;68;-1
103.6;Background;1.9;69;-1;-1
105.6;Background;2;70;-1;23
105.6;Stimulus;3.9;23;70;-1
107.3;Background;1.7;71;-1;-1
109.1;Background;1.8;72;-1;-1
110.1;Background;1;73;-1;24
110.1;Stimulus;4.5;24;73;-1
111.9;Background;1.8;74;-1;-1
113.4;Background;1.5;75;-1;25
113.4;Stimulus;3.3;25;75;7
113.4;Probe;16.2;7;25;-1
115.3;Background;1.9;76;-1;-1
116.4;Background;1.1;77;-1;-1
118.2;Background;1.8;78;-1;26
118.2;Stimulus;4.8;26;78;-1
119.9;Background;1.7;79;-1;-1
121.5;Background;1.6;80;-1;27
121.5;Stimulus;3.3;27;80;-1
122.9;Background;1.4;81;-1;-1
124.5;Background;1.6;82;-1;-1
125.8;Background;1.3;83;-1;-1
127.5;Background;1.7;84;-1;28
127.5;Stimulus;6;28;84;-1
129.3;Background;1.8;85;-1;-1
130.5;Background;1.2;86;-1;29
130.5;Stimulus;3;29;86;8
130.5;Probe;17.1;8;29;-1
132.5;Background;2;87;-1;-1
133.8;Background;1.3;88;-1;30
133.8;Stimulus;3.3;30;88;-1
135.2;Background;1.4;89;-1;-1
136.7;Background;1.5;90;-1;-1
138;Background;1.3;91;-1;31
138;Stimulus;4.2;31;91;-1
140;Background;2;92;-1;-1
141;Background;1;93;-1;32
141;Stimulus;3;32;93;-1
142.9;Background;1.9;94;-1;-1
143.9;Background;1;95;-1;-1
145.8;Background;1.9;96;-1;33
145.8;Stimulus;4.8;33;96;9
145.8;Probe;15.3;9;33;-1
147.3;Background;1.5;97;-1;-1
148.9;Background;1.6;98;-1;-1
150;Background;1.1;99;-1;34
150;Stimulus;4.2;34;99;-1
152;Background;2;100;-1;-1
153.2;Background;1.2;101;-1;-1
154.8;Background;1.6;102;-1;35
154.8;Stimulus;4.8;35;102;-1
156.8;Background;2;103;-1;-1
158;Background;1.2;104;-1;-1
159.4;Background;1.4;105;-1;36
159.4;Stimulus;4.6;36;105;-1
161.2;Background;1.8;106;-1;-1
162.6;Background;1.4;107;-1;-1
163.9;Background;1.3;108;-1;37
163.9;Stimulus;4.5;37;108;10
163.9;Probe;18.1;10;37;-1
165.1;Background;1.2;109;-1;-1
166.9;Background;1.8;110;-1;-1
168.8;Background;1.9;111;-1;-1
169.9;Background;1.1;112;-1;38
169.9;Stimulus;6;38;112;-1
171.8;Background;1.9;113;-1;-1
172.9;Background;1.1;114;-1;39
172.9;Stimulus;3;39;114;11
172.9;Probe;9;11;39;1
172.9;Level;172.9;1;11;-1
174.9;Background;2;115;-1;-1
176.5;Background;1.6;116;-1;40
176.5;Stimulus;3.6;40;116;-1
178;Background;1.5;117;-1;-1
179.6;Background;1.6;118;-1;-1
180.9;Background;1.3;119;-1;-1
181.9;Background;1;120;-1;41
181.9;Stimulus;5.4;41;120;-1
183.9;Background;2;121;-1;-1
185.8;Background;1.9;122;-1;42
185.8;Stimulus;3.9;42;122;-1
187.5;Background;1.7;123;-1;-1
189.3;Background;1.8;124;-1;-1
190.3;Background;1;125;-1;43
190.3;Stimulus;4.5;43;125;12
190.3;Probe;17.4;12;43;-1
192.3;Background;2;126;-1;-1
193.3;Background;1;127;-1;-1
194.8;Background;1.5;128;-1;-1
196.3;Background;1.5;129;-1;44
196.3;Stimulus;6;44;129;-1
198.1;Background;1.8;130;-1;-1
199.3;Background;1.2;131;-1;45
199.3;Stimulus;3;45;131;-1
201.1;Background;1.8;132;-1;-1
202.6;Background;1.5;133;-1;46
202.6;Stimulus;3.3;46;133;-1
203.9;Background;1.3;134;-1;-1
205.3;Background;1.4;135;-1;-1
206.5;Background;1.2;136;-1;47
206.5;Stimulus;3.9;47;136;13
206.5;Probe;16.2;13;47;-1
207.5;Background;1;137;-1;-1
209;Background;1.5;138;-1;-1
211;Background;2;139;-1;-1
212.2;Background;1.2;140;-1;48
212.2;Stimulus;5.7;48;140;-1
213.9;Background;1.7;141;-1;-1
215.5;Background;1.6;142;-1;49
215.5;Stimulus;3.3;49;142;-1
217.5;Background;2;143;-1;-1
218.7;Background;1.2;144;-1;-1
220.1;Background;1.4;145;-1;50
220.1;Stimulus;4.6;50;145;14
220.1;Probe;13.6;14;50;-1
221.5;Background;1.4;146;-1;-1
222.6;Background;1.1;147;-1;-1
224.5;Background;1.9;148;-1;-1
225.5;Background;1;149;-1;51
225.5;Stimulus;5.4;51;149;-1
227.4;Background;1.9;150;-1;-1
229.1;Background;1.7;151;-1;52
229.1;Stimulus;3.6;52;151;15
229.1;Probe;9;15;52;-1
230.5;Background;1.4;152;-1;-1
231.8;Background;1.3;153;-1;-1
233.4;Background;1.6;154;-1;-1
234.5;Background;1.1;155;-1;53
234.5;Stimulus;5.4;53;155;-1
236;Background;1.5;156;-1;-1
237.6;Background;1.6;157;-1;-1
238.9;Background;1.3;158;-1;-1
239.9;Background;1;159;-1;54
239.9;Stimulus;5.4;54;159;16
239.9;Probe;10.8;16;54;-1
241.8;Background;1.9;160;-1;-1
243.8;Background;2;161;-1;55
243.8;Stimulus;3.9;55;161;-1
245.5;Background;1.7;162;-1;-1
246.6;Background;1.1;163;-1;-1
248.4;Background;1.8;164;-1;-1
249.5;Background;1.1;165;-1;56
249.5;Stimulus;5.7;56;165;-1
251.4;Background;1.9;166;-1;-1
252.5;Background;1.1;167;-1;-1
254.3;Background;1.8;168;-1;57
254.3;Stimulus;4.8;57;168;17
254.3;Probe;14.4;17;57;-1
256;Background;1.7;169;-1;-1
257.6;Background;1.6;170;-1;-1
259.4;Background;1.8;171;-1;58
259.4;Stimulus;5.1;58;171;-1
261.2;Background;1.8;172;-1;-1
262.9;Background;1.7;173;-1;59
262.9;Stimulus;3.5;59;173;-1
264.8;Background;1.9;174;-1;-1
265.8;Background;1;175;-1;-1
267.7;Background;1.9;176;-1;60
267.7;Stimulus;4.8;60;176;18
267.7;Probe;13.4;18;60;-1
269.2;Background;1.5;177;-1;-1
270.5;Background;1.3;178;-1;-1
272.2;Background;1.7;179;-1;-1
