timestamp, eventType, delayFromPrevious, id, triggeredByEventID, triggersEventID
1.8;Background;1.8;0;-1;-1
3.3;Background;1.5;1;-1;-1
4.3;Background;1;2;-1;0
4.3;Stimulus;4.3;0;2;-1
6;Background;1.7;3;-1;-1
7.6;Background;1.6;4;-1;-1
8.6;Background;1;5;-1;1
8.6;Stimulus;4.3;1;5;-1
10.5;Background;1.9;6;-1;-1
12.5;Background;2;7;-1;2
12.5;Stimulus;3.9;2;7;0
12.5;Probe;12.5;0;2;-1
14.3;Background;1.8;8;-1;-1
15.9;Background;1.6;9;-1;-1
17.1;Background;1.2;10;-1;-1
18.5;Background;1.4;11;-1;-1
19.5;Background;1;12;-1;3
19.5;Stimulus;7;3;12;-1
20.9;Background;1.4;13;-1;-1
22.3;Background;1.4;14;-1;-1
23.5;Background;1.2;15;-1;4
23.5;Stimulus;4;4;15;1
23.5;Probe;11;1;4;-1
25.5;Background;2;16;-1;-1
27;Background;1.5;17;-1;-1
28.2;Background;1.2;18;-1;-1
29.2;Background;1;19;-1;-1
30.2;Background;1;20;-1;5
30.2;Stimulus;6.7;5;20;-1
31.7;Background;1.5;21;-1;-1
32.8;Background;1.1;22;-1;-1
34;Background;1.2;23;-1;-1
35.1;Background;1.1;24;-1;6
35.1;Stimulus;4.9;6;24;2
35.1;Probe;11.6;2;6;-1
36.8;Background;1.7;25;-1;-1
38;Background;1.2;26;-1;-1
39.5;Background;1.5;27;-1;-1
40.6;Background;1.1;28;-1;7
40.6;Stimulus;5.5;7;28;-1
42.5;Background;1.9;29;-1;-1
43.6;Background;1.1;30;-1;-1
44.9;Background;1.3;31;-1;8
44.9;Stimulus;4.3;8;31;-1
46.6;Background;1.7;32;-1;-1
47.6;Background;1;33;-1;-1
48.7;Background;1.1;34;-1;-1
49.8;Background;1.1;35;-1;9
49.8;Stimulus;4.9;9;35;3
49.8;Probe;14.7;3;9;-1
51.4;Background;1.6;36;-1;-1
52.6;Background;1.2;37;-1;-1
53.8;Background;1.2;38;-1;-1
55;Background;1.2;39;-1;10
55;Stimulus;5.2;10;39;-1
56.7;Background;1.7;40;-1;-1
57.9;Background;1.2;41;-1;-1
59.3;Background;1.4;42;-1;11
59.3;Stimulus;4.3;11;42;-1
60.3;Background;1;43;-1;-1
61.4;Background;1.1;44;-1;-1
63.2;Background;1.8;45;-1;-1
64.5;Background;1.3;46;-1;12
64.5;Stimulus;5.2;12;46;4
64.5;Probe;14.7;4;12;-1
66.1;Background;1.6;47;-1;-1
67.8;Background;1.7;48;-1;-1
68.9;Background;1.1;49;-1;-1
70;Background;1.1;50;-1;13
70;Stimulus;5.5;13;50;-1
71.1;Background;1.1;51;-1;-1
72.2;Background;1.1;52;-1;-1
73.7;Background;1.5;53;-1;-1
75.2;Background;1.5;54;-1;14
75.2;Stimulus;5.2;14;54;5
75.2;Probe;10.7;5;14;-1
77.1;Background;1.9;55;-1;-1
78.8;Background;1.7;56;-1;-1
80.1;Background;1.3;57;-1;-1
81.4;Background;1.3;58;-1;-1
82.8;Background;1.4;59;-1;15
82.8;Stimulus;7.6;15;59;-1
84.4;Background;1.6;60;-1;-1
85.4;Background;1;61;-1;-1
86.8;Background;1.4;62;-1;16
86.8;Stimulus;4;16;62;6
86.8;Probe;11.6;6;16;-1
87.8;Background;1;63;-1;-1
88.8;Background;1;64;-1;-1
90.7;Background;1.9;65;-1;-1
91.7;Background;1;66;-1;17
91.7;Stimulus;4.9;17;66;-1
92.7;Background;1;67;-1;-1
