timestamp, eventType, delayFromPrevious, id, triggeredByEventID, triggersEventID
1.8;Background;1.8;0;-1;-1
3.3;Background;1.5;1;-1;-1
4.3;Background;1;2;-1;0
4.3;Stimulus;4.3;0;2;-1
6.3;Background;2;3;-1;-1
8.3;Background;2;4;-1;1
8.3;Stimulus;4;1;4;-1
10.1;Background;1.8;5;-1;-1
11.1;Background;1;6;-1;-1
12.3;Background;1.2;7;-1;2
12.3;Stimulus;4;2;7;0
12.3;Probe;12.3;0;2;-1
14;Background;1.7;8;-1;-1
15.6;Background;1.6;9;-1;-1
16.6;Background;1;10;-1;3
16.6;Stimulus;4.3;3;10;-1
18;Background;1.4;11;-1;-1
19.4;Background;1.4;12;-1;-1
20.6;Background;1.2;13;-1;4
20.6;Stimulus;4;4;13;-1
22.5;Background;1.9;14;-1;-1
24.5;Background;2;15;-1;5
24.5;Stimulus;3.9;5;15;1
24.5;Probe;12.2;1;5;-1
26.3;Background;1.8;16;-1;-1
27.9;Background;1.6;17;-1;-1
29;Background;1.1;18;-1;-1
30.3;Background;1.3;19;-1;6
30.3;Stimulus;5.8;6;19;-1
31.7;Background;1.4;20;-1;-1
33;Background;1.3;21;-1;-1
34.2;Background;1.2;22;-1;-1
35.5;Background;1.3;23;-1;7
35.5;Stimulus;5.2;7;23;2
35.5;Probe;11;2;7;-1
37.1;Background;1.6;24;-1;-1
38.3;Background;1.2;25;-1;-1
39.5;Background;1.2;26;-1;-1
40.7;Background;1.2;27;-1;8
40.7;Stimulus;5.2;8;27;-1
42.6;Background;1.9;28;-1;-1
44.1;Background;1.5;29;-1;-1
45.5;Background;1.4;30;-1;-1
46.5;Background;1;31;-1;9
46.5;Stimulus;5.8;9;31;-1
48.4;Background;1.9;32;-1;-1
49.8;Background;1.4;33;-1;-1
50.8;Background;1;34;-1;10
50.8;Stimulus;4.3;10;34;3
50.8;Probe;15.3;3;10;-1
52.6;Background;1.8;35;-1;-1
54.2;Background;1.6;36;-1;-1
55.4;Background;1.2;37;-1;-1
56.8;Background;1.4;38;-1;-1
57.8;Background;1;39;-1;11
57.8;Stimulus;7;11;39;-1
59.1;Background;1.3;40;-1;-1
60.2;Background;1.1;41;-1;-1
61.8;Background;1.6;42;-1;12
61.8;Stimulus;4;12;42;4
61.8;Probe;11;4;12;-1
63.7;Background;1.9;43;-1;-1
64.7;Background;1;44;-1;-1
66.1;Background;1.4;45;-1;-1
67.9;Background;1.8;46;-1;13
67.9;Stimulus;6.1;13;46;-1
69.5;Background;1.6;47;-1;-1
70.5;Background;1;48;-1;-1
71.5;Background;1;49;-1;-1
72.5;Background;1;50;-1;14
72.5;Stimulus;4.6;14;50;5
72.5;Probe;10.7;5;14;-1
73.5;Background;1;51;-1;-1
74.5;Background;1;52;-1;-1
76.4;Background;1.9;53;-1;-1
77.4;Background;1;54;-1;15
77.4;Stimulus;4.9;15;54;-1
79.4;Background;2;55;-1;-1
80.7;Background;1.3;56;-1;-1
81.7;Background;1;57;-1;16
81.7;Stimulus;4.3;16;57;-1
83.1;Background;1.4;58;-1;-1
84.2;Background;1.1;59;-1;-1
85.2;Background;1;60;-1;-1
86.3;Background;1.1;61;-1;17
86.3;Stimulus;4.6;17;61;6
86.3;Probe;13.8;6;17;-1
87.4;Background;1.1;62;-1;-1
88.5;Background;1.1;63;-1;-1
90;Background;1.5;64;-1;-1
91.5;Background;1.5;65;-1;18
91.5;Stimulus;5.2;18;65;-1
93.4;Background;1.9;66;-1;-1
