timestamp, eventType, delayFromPrevious, id, triggeredByEventID, triggersEventID
1.7;Background;1.7;0;-1;-1
3.3;Background;1.6;1;-1;-1
5.1;Background;1.8;2;-1;0
5.1;Stimulus;5.1;0;2;-1
6.6;Background;1.5;3;-1;-1
7.9;Background;1.3;4;-1;-1
9.6;Background;1.7;5;-1;-1
10.8;Background;1.2;6;-1;1
10.8;Stimulus;5.7;1;6;0
10.8;Probe;10.8;0;1;-1
12.2;Background;1.4;7;-1;-1
13.7;Background;1.5;8;-1;-1
15;Background;1.3;9;-1;2
15;Stimulus;4.2;2;9;-1
17;Background;2;10;-1;-1
18.2;Background;1.2;11;-1;-1
19.8;Background;1.6;12;-1;3
19.8;Stimulus;4.8;3;12;-1
21.5;Background;1.7;13;-1;-1
23.3;Background;1.8;14;-1;-1
24.3;Background;1;15;-1;4
24.3;Stimulus;4.5;4;15;-1
26.1;Background;1.8;16;-1;-1
27.5;Background;1.4;17;-1;-1
28.8;Background;1.3;18;-1;5
28.8;Stimulus;4.5;5;18;1
28.8;Probe;18;1;5;-1
30.2;Background;1.4;19;-1;-1
31.8;Background;1.6;20;-1;-1
33;Background;1.2;21;-1;6
33;Stimulus;4.2;6;21;-1
34.9;Background;1.9;22;-1;-1
36.6;Background;1.7;23;-1;7
36.6;Stimulus;3.6;7;23;-1
37.9;Background;1.3;24;-1;-1
39.3;Background;1.4;25;-1;-1
40.5;Background;1.2;26;-1;8
40.5;Stimulus;3.9;8;26;2
40.5;Probe;11.7;2;8;-1
41.6;Background;1.1;27;-1;-1
43.3;Background;1.7;28;-1;-1
44.6;Background;1.3;29;-1;-1
45.6;Background;1;30;-1;9
45.6;Stimulus;5.1;9;30;-1
47;Background;1.4;31;-1;-1
48.3;Background;1.3;32;-1;-1
49.9;Background;1.6;33;-1;-1
51;Background;1.1;34;-1;10
51;Stimulus;5.4;10;34;3
51;Probe;10.5;3;10;-1
52.2;Background;1.2;35;-1;-1
53.6;Background;1.4;36;-1;-1
55.1;Background;1.5;37;-1;-1
56.1;Background;1;38;-1;11
56.1;Stimulus;5.1;11;38;-1
58;Background;1.9;39;-1;-1
59.1;Background;1.1;40;-1;-1
60.9;Background;1.8;41;-1;12
60.9;Stimulus;4.8;12;41;4
60.9;Probe;9.9;4;12;-1
62.6;Background;1.7;42;-1;-1
64.2;Background;1.6;43;-1;-1
66;Background;1.8;44;-1;13
66;Stimulus;5.1;13;44;-1
67.8;Background;1.8;45;-1;-1
69.5;Background;1.7;46;-1;14
69.5;Stimulus;3.5;14;46;-1
71.4;Background;1.9;47;-1;-1
72.4;Background;1;48;-1;-1
74.3;Background;1.9;49;-1;15
74.3;Stimulus;4.8;15;49;5
74.3;Probe;13.4;5;15;-1
76.3;Background;2;50;-1;-1
77.5;Background;1.2;51;-1;-1
78.9;Background;1.4;52;-1;16
78.9;Stimulus;4.6;16;52;-1
80.9;Background;2;53;-1;-1
82.8;Background;1.9;54;-1;17
82.8;Stimulus;3.9;17;54;-1
84.5;Background;1.7;55;-1;-1
86.3;Background;1.8;56;-1;-1
87.3;Background;1;57;-1;18
87.3;Stimulus;4.5;18;57;-1
89.1;Background;1.8;58;-1;-1
90.6;Background;1.5;59;-1;19
90.6;Stimulus;3.3;19;59;6
90.6;Probe;16.3;6;19;-1
92;Background;1.4;60;-1;-1
93.1;Background;1.1;61;-1;-1
95;Background;1.9;62;-1;-1
96;Background;1;63;-1;20
96;Stimulus;5.4;20;63;-1
97.5;Background;1.5;64;-1;-1
99.1;Background;1.6;65;-1;-1
100.4;Background;1.3;66;-1;-1
101.4;Background;1;67;-1;21
101.4;Stimulus;5.4;21;67;7
101.4;Probe;10.8;7;21;-1
103.4;Background;2;68;-1;-1
105;Background;1.6;69;-1;22
105;Stimulus;3.6;22;69;-1
106.5;Background;1.5;70;-1;-1
108.1;Background;1.6;71;-1;-1
109.2;Background;1.1;72;-1;23
109.2;Stimulus;4.2;23;72;-1
111.2;Background;2;73;-1;-1
112.4;Background;1.2;74;-1;-1
114;Background;1.6;75;-1;24
114;Stimulus;4.8;24;75;-1
115.9;Background;1.9;76;-1;-1
117.6;Background;1.7;77;-1;25
117.6;Stimulus;3.6;25;77;8
117.6;Probe;16.2;8;25;-1
119.6;Background;2;78;-1;-1
120.6;Background;1;79;-1;26
120.6;Stimulus;3;26;79;-1
122.4;Background;1.8;80;-1;-1
124.1;Background;1.7;81;-1;27
124.1;Stimulus;3.5;27;81;-1
126.1;Background;2;82;-1;-1
127.1;Background;1;83;-1;-1
128.6;Background;1.5;84;-1;-1
130.1;Background;1.5;85;-1;28
130.1;Stimulus;6;28;85;9
130.1;Probe;12.5;9;28;-1
131.2;Background;1.1;86;-1;-1
132.9;Background;1.7;87;-1;-1
134.2;Background;1.3;88;-1;-1
135.2;Background;1;89;-1;29
135.2;Stimulus;5.1;29;89;-1
137.1;Background;1.9;90;-1;-1
139.1;Background;2;91;-1;30
139.1;Stimulus;3.9;30;91;-1
140.5;Background;1.4;92;-1;-1
142.1;Background;1.6;93;-1;-1
143.4;Background;1.3;94;-1;-1
145.1;Background;1.7;95;-1;31
145.1;Stimulus;6;31;95;-1
147;Background;1.9;96;-1;-1
148.1;Background;1.1;97;-1;32
148.1;Stimulus;3;32;97;10
148.1;Probe;18;10;32;-1
149.8;Background;1.7;98;-1;-1
151.4;Background;1.6;99;-1;33
151.4;Stimulus;3.3;33;99;-1
152.8;Background;1.4;100;-1;-1
154.3;Background;1.5;101;-1;-1
155.6;Background;1.3;102;-1;34
155.6;Stimulus;4.2;34;102;-1
157.4;Background;1.8;103;-1;-1
158.6;Background;1.2;104;-1;35
158.6;Stimulus;3;35;104;-1
160.5;Background;1.9;105;-1;-1
161.6;Background;1.1;106;-1;-1
163.4;Background;1.8;107;-1;36
163.4;Stimulus;4.8;36;107;11
163.4;Probe;15.3;11;36;-1
164.6;Background;1.2;108;-1;-1
166.4;Background;1.8;109;-1;-1
168.3;Background;1.9;110;-1;-1
169.4;Background;1.1;111;-1;37
169.4;Stimulus;6;37;111;-1
170.4;Background;1;112;-1;-1
171.9;Background;1.5;113;-1;-1
173.9;Background;2;114;-1;-1
175.1;Background;1.2;115;-1;38
175.1;Stimulus;5.7;38;115;12
175.1;Probe;11.7;12;38;1
175.1;Level;175.1;1;12;-1
177.1;Background;2;116;-1;-1
178.1;Background;1;117;-1;39
178.1;Stimulus;3;39;117;-1
179.5;Background;1.4;118;-1;-1
180.8;Background;1.3;119;-1;-1
182.4;Background;1.6;120;-1;-1
183.5;Background;1.1;121;-1;40
183.5;Stimulus;5.4;40;121;-1
184.9;Background;1.4;122;-1;-1
186.5;Background;1.6;123;-1;-1
187.7;Background;1.2;124;-1;41
187.7;Stimulus;4.2;41;124;13
187.7;Probe;12.6;13;41;-1
189.6;Background;1.9;125;-1;-1
190.6;Background;1;126;-1;-1
192.5;Background;1.9;127;-1;42
192.5;Stimulus;4.8;42;127;-1
194.5;Background;2;128;-1;-1
195.8;Background;1.3;129;-1;43
195.8;Stimulus;3.3;43;129;-1
197.8;Background;2;130;-1;-1
198.8;Background;1;131;-1;-1
200.3;Background;1.5;132;-1;-1
201.8;Background;1.5;133;-1;44
201.8;Stimulus;6;44;133;-1
203.7;Background;1.9;134;-1;-1
204.8;Background;1.1;135;-1;45
204.8;Stimulus;3;45;135;14
204.8;Probe;17.1;14;45;-1
206.2;Background;1.4;136;-1;-1
207.8;Background;1.6;137;-1;-1
209.1;Background;1.3;138;-1;-1
210.8;Background;1.7;139;-1;46
210.8;Stimulus;6;46;139;-1
212.6;Background;1.8;140;-1;-1
213.8;Background;1.2;141;-1;47
213.8;Stimulus;3;47;141;15
213.8;Probe;9;15;47;-1
215;Background;1.2;142;-1;-1
216.8;Background;1.8;143;-1;-1
218.7;Background;1.9;144;-1;-1
219.8;Background;1.1;145;-1;48
219.8;Stimulus;6;48;145;-1
221.8;Background;2;146;-1;-1
222.8;Background;1;147;-1;49
222.8;Stimulus;3;49;147;-1
224.6;Background;1.8;148;-1;-1
226.1;Background;1.5;149;-1;50
226.1;Stimulus;3.3;50;149;-1
227.4;Background;1.3;150;-1;-1
228.8;Background;1.4;151;-1;-1
230;Background;1.2;152;-1;51
230;Stimulus;3.9;51;152;16
230;Probe;16.2;16;51;-1
232;Background;2;153;-1;-1
233.6;Background;1.6;154;-1;52
233.6;Stimulus;3.6;52;154;-1
235;Background;1.4;155;-1;-1
236.1;Background;1.1;156;-1;-1
238;Background;1.9;157;-1;-1
239;Background;1;158;-1;53
239;Stimulus;5.4;53;158;-1
241;Background;2;159;-1;-1
242.9;Background;1.9;160;-1;54
242.9;Stimulus;3.9;54;160;-1
244.7;Background;1.8;161;-1;-1
246.1;Background;1.4;162;-1;-1
247.4;Background;1.3;163;-1;55
247.4;Stimulus;4.5;55;163;17
247.4;Probe;17.4;17;55;-1
249.1;Background;1.7;164;-1;-1
250.2;Background;1.1;165;-1;-1
252;Background;1.8;166;-1;-1
253.1;Background;1.1;167;-1;56
253.1;Stimulus;5.7;56;167;-1
255.1;Background;2;168;-1;-1
256.1;Background;1;169;-1;-1
257.6;Background;1.5;170;-1;-1
259.1;Background;1.5;171;-1;57
259.1;Stimulus;6;57;171;18
259.1;Probe;11.7;18;57;-1
260.6;Background;1.5;172;-1;-1
261.9;Background;1.3;173;-1;-1
263.6;Background;1.7;174;-1;-1
264.8;Background;1.2;175;-1;58
264.8;Stimulus;5.7;58;175;-1
266.3;Background;1.5;176;-1;-1
267.9;Background;1.6;177;-1;-1
269.2;Background;1.3;178;-1;-1
270.2;Background;1;179;-1;59
270.2;Stimulus;5.4;59;179;-1
271.9;Background;1.7;180;-1;-1
273.5;Background;1.6;181;-1;60
