timestamp, eventType, delayFromPrevious, id, triggeredByEventID, triggersEventID
1.1;Background;1.1;0;-1;-1
2.8;Background;1.7;1;-1;-1
4.1;Background;1.3;2;-1;-1
5.1;Background;1;3;-1;0
5.1;Stimulus;5.1;0;3;-1
7;Background;1.9;4;-1;-1
8.1;Background;1.1;5;-1;-1
9.9;Background;1.8;6;-1;1
9.9;Stimulus;4.8;1;6;0
9.9;Probe;9.9;0;1;-1
11.3;Background;1.4;7;-1;-1
12.8;Background;1.5;8;-1;-1
14.1;Background;1.3;9;-1;2
14.1;Stimulus;4.2;2;9;-1
16;Background;1.9;10;-1;-1
17.7;Background;1.7;11;-1;3
17.7;Stimulus;3.6;3;11;-1
19.7;Background;2;12;-1;-1
21.6;Background;1.9;13;-1;4
21.6;Stimulus;3.9;4;13;1
21.6;Probe;11.7;1;4;-1
23;Background;1.4;14;-1;-1
24.6;Background;1.6;15;-1;-1
25.8;Background;1.2;16;-1;5
25.8;Stimulus;4.2;5;16;-1
27.8;Background;2;17;-1;-1
29;Background;1.2;18;-1;-1
30.6;Background;1.6;19;-1;6
30.6;Stimulus;4.8;6;19;-1
32.6;Background;2;20;-1;-1
33.8;Background;1.2;21;-1;-1
35.2;Background;1.4;22;-1;7
35.2;Stimulus;4.6;7;22;-1
37;Background;1.8;23;-1;-1
38.4;Background;1.4;24;-1;-1
39.7;Background;1.3;25;-1;8
39.7;Stimulus;4.5;8;25;2
39.7;Probe;18.1;2;8;-1
41.2;Background;1.5;26;-1;-1
42.5;Background;1.3;27;-1;-1
44.2;Background;1.7;28;-1;-1
45.4;Background;1.2;29;-1;9
45.4;Stimulus;5.7;9;29;-1
46.8;Background;1.4;30;-1;-1
47.9;Background;1.1;31;-1;-1
49.8;Background;1.9;32;-1;-1
50.8;Background;1;33;-1;10
50.8;Stimulus;5.4;10;33;-1
52.8;Background;2;34;-1;-1
54.1;Background;1.3;35;-1;11
54.1;Stimulus;3.3;11;35;3
54.1;Probe;14.4;3;11;-1
55.8;Background;1.7;36;-1;-1
57.4;Background;1.6;37;-1;12
57.4;Stimulus;3.3;12;37;-1
58.9;Background;1.5;38;-1;-1
60.5;Background;1.6;39;-1;-1
61.6;Background;1.1;40;-1;13
61.6;Stimulus;4.2;13;40;-1
63.5;Background;1.9;41;-1;-1
64.6;Background;1.1;42;-1;14
64.6;Stimulus;3;14;42;-1
66.5;Background;1.9;43;-1;-1
67.5;Background;1;44;-1;-1
69.4;Background;1.9;45;-1;15
69.4;Stimulus;4.8;15;45;4
69.4;Probe;15.3;4;15;-1
71.1;Background;1.7;46;-1;-1
72.7;Background;1.6;47;-1;-1
74.5;Background;1.8;48;-1;16
74.5;Stimulus;5.1;16;48;-1
75.5;Background;1;49;-1;-1
77;Background;1.5;50;-1;-1
79;Background;2;51;-1;-1
80.2;Background;1.2;52;-1;17
80.2;Stimulus;5.7;17;52;5
80.2;Probe;10.8;5;17;-1
81.9;Background;1.7;53;-1;-1
83;Background;1.1;54;-1;-1
84.8;Background;1.8;55;-1;-1
85.9;Background;1.1;56;-1;18
85.9;Stimulus;5.7;18;56;-1
87.7;Background;1.8;57;-1;-1
89.2;Background;1.5;58;-1;19
89.2;Stimulus;3.3;19;58;-1
90.9;Background;1.7;59;-1;-1
92.7;Background;1.8;60;-1;-1
93.7;Background;1;61;-1;20
93.7;Stimulus;4.5;20;61;6
93.7;Probe;13.5;6;20;-1
95.6;Background;1.9;62;-1;-1
97.6;Background;2;63;-1;21
97.6;Stimulus;3.9;21;63;-1
99.1;Background;1.5;64;-1;-1
100.4;Background;1.3;65;-1;-1
102.1;Background;1.7;66;-1;-1
103.3;Background;1.2;67;-1;22
103.3;Stimulus;5.7;22;67;-1
105.2;Background;1.9;68;-1;-1
106.3;Background;1.1;69;-1;-1
108.1;Background;1.8;70;-1;23
108.1;Stimulus;4.8;23;70;7
108.1;Probe;14.4;7;23;-1
110.1;Background;2;71;-1;-1
111.1;Background;1;72;-1;-1
112.6;Background;1.5;73;-1;-1
114.1;Background;1.5;74;-1;24
114.1;Stimulus;6;24;74;-1
116.1;Background;2;75;-1;-1
117.1;Background;1;76;-1;25
117.1;Stimulus;3;25;76;-1
119.1;Background;2;77;-1;-1
120.4;Background;1.3;78;-1;26
120.4;Stimulus;3.3;26;78;-1
121.7;Background;1.3;79;-1;-1
123.1;Background;1.4;80;-1;-1
124.3;Background;1.2;81;-1;27
124.3;Stimulus;3.9;27;81;8
124.3;Probe;16.2;8;27;-1
125.5;Background;1.2;82;-1;-1
127.3;Background;1.8;83;-1;-1
129.2;Background;1.9;84;-1;-1
130.3;Background;1.1;85;-1;28
130.3;Stimulus;6;28;85;-1
132.3;Background;2;86;-1;-1
134.2;Background;1.9;87;-1;29
134.2;Stimulus;3.9;29;87;9
134.2;Probe;9.9;9;29;-1
135.4;Background;1.2;88;-1;-1
136.8;Background;1.4;89;-1;-1
138.3;Background;1.5;90;-1;-1
139.3;Background;1;91;-1;30
139.3;Stimulus;5.1;30;91;-1
141.1;Background;1.8;92;-1;-1
142.8;Background;1.7;93;-1;31
142.8;Stimulus;3.5;31;93;-1
144.8;Background;2;94;-1;-1
146;Background;1.2;95;-1;-1
147.6;Background;1.6;96;-1;32
147.6;Stimulus;4.8;32;96;10
147.6;Probe;13.4;10;32;-1
149;Background;1.4;97;-1;-1
150.6;Background;1.6;98;-1;-1
151.9;Background;1.3;99;-1;-1
153.6;Background;1.7;100;-1;33
153.6;Stimulus;6;33;100;-1
154.6;Background;1;101;-1;-1
156.1;Background;1.5;102;-1;-1
158.1;Background;2;103;-1;-1
159.3;Background;1.2;104;-1;34
159.3;Stimulus;5.7;34;104;11
159.3;Probe;11.7;11;34;-1
160.7;Background;1.4;105;-1;-1
162;Background;1.3;106;-1;-1
163.6;Background;1.6;107;-1;-1
164.7;Background;1.1;108;-1;35
164.7;Stimulus;5.4;35;108;-1
