timestamp, eventType, delayFromPrevious, id, triggeredByEventID, triggersEventID
1.7;Background;1.7;0;-1;-1
3.3;Background;1.6;1;-1;-1
5.1;Background;1.8;2;-1;0
5.1;Stimulus;5.1;0;2;-1
7;Background;1.9;3;-1;-1
8;Background;1;4;-1;-1
9.9;Background;1.9;5;-1;1
9.9;Stimulus;4.8;1;5;0
9.9;Probe;9.9;0;1;-1
11.7;Background;1.8;6;-1;-1
13.2;Background;1.5;7;-1;2
13.2;Stimulus;3.3;2;7;-1
14.6;Background;1.4;8;-1;-1
16.2;Background;1.6;9;-1;-1
17.4;Background;1.2;10;-1;3
17.4;Stimulus;4.2;3;10;-1
19.2;Background;1.8;11;-1;-1
20.4;Background;1.2;12;-1;4
20.4;Stimulus;3;4;12;-1
22.3;Background;1.9;13;-1;-1
23.4;Background;1.1;14;-1;-1
25.2;Background;1.8;15;-1;5
25.2;Stimulus;4.8;5;15;1
25.2;Probe;15.3;1;5;-1
26.7;Background;1.5;16;-1;-1
28.3;Background;1.6;17;-1;-1
29.4;Background;1.1;18;-1;6
29.4;Stimulus;4.2;6;18;-1
31.2;Background;1.8;19;-1;-1
32.9;Background;1.7;20;-1;7
32.9;Stimulus;3.5;7;20;-1
34.2;Background;1.3;21;-1;-1
35.6;Background;1.4;22;-1;-1
36.8;Background;1.2;23;-1;8
36.8;Stimulus;3.9;8;23;2
36.8;Probe;11.6;2;8;-1
38.6;Background;1.8;24;-1;-1
40;Background;1.4;25;-1;-1
41.3;Background;1.3;26;-1;9
41.3;Stimulus;4.5;9;26;-1
43.3;Background;2;27;-1;-1
45.2;Background;1.9;28;-1;10
45.2;Stimulus;3.9;10;28;-1
47.2;Background;2;29;-1;-1
48.4;Background;1.2;30;-1;-1
49.8;Background;1.4;31;-1;11
49.8;Stimulus;4.6;11;31;-1
51.5;Background;1.7;32;-1;-1
53.1;Background;1.6;33;-1;12
53.1;Stimulus;3.3;12;33;3
53.1;Probe;16.3;3;12;-1
54.8;Background;1.7;34;-1;-1
55.9;Background;1.1;35;-1;-1
57.7;Background;1.8;36;-1;-1
58.8;Background;1.1;37;-1;13
58.8;Stimulus;5.7;13;37;-1
60.8;Background;2;38;-1;-1
62.1;Background;1.3;39;-1;14
62.1;Stimulus;3.3;14;39;4
62.1;Probe;9;4;14;-1
64;Background;1.9;40;-1;-1
65.7;Background;1.7;41;-1;15
65.7;Stimulus;3.6;15;41;-1
67.2;Background;1.5;42;-1;-1
68.8;Background;1.6;43;-1;-1
70.1;Background;1.3;44;-1;-1
71.1;Background;1;45;-1;16
71.1;Stimulus;5.4;16;45;-1
73;Background;1.9;46;-1;-1
75;Background;2;47;-1;17
75;Stimulus;3.9;17;47;-1
76.7;Background;1.7;48;-1;-1
78.5;Background;1.8;49;-1;-1
79.5;Background;1;50;-1;18
79.5;Stimulus;4.5;18;50;5
79.5;Probe;17.4;5;18;-1
80.9;Background;1.4;51;-1;-1
82.2;Background;1.3;52;-1;-1
83.8;Background;1.6;53;-1;-1
84.9;Background;1.1;54;-1;19
84.9;Stimulus;5.4;19;54;-1
86.9;Background;2;55;-1;-1
88.5;Background;1.6;56;-1;20
88.5;Stimulus;3.6;20;56;6
88.5;Probe;9;6;20;-1
89.9;Background;1.4;57;-1;-1
91;Background;1.1;58;-1;-1
92.9;Background;1.9;59;-1;-1
93.9;Background;1;60;-1;21
93.9;Stimulus;5.4;21;60;-1
95.7;Background;1.8;61;-1;-1
97.4;Background;1.7;62;-1;22
97.4;Stimulus;3.5;22;62;-1
98.4;Background;1;63;-1;-1
99.9;Background;1.5;64;-1;-1
101.9;Background;2;65;-1;-1
103.1;Background;1.2;66;-1;23
103.1;Stimulus;5.7;23;66;-1
104.9;Background;1.8;67;-1;-1
106.4;Background;1.5;68;-1;24
106.4;Stimulus;3.3;24;68;7
106.4;Probe;17.9;7;24;-1
108.1;Background;1.7;69;-1;-1
109.7;Background;1.6;70;-1;25
109.7;Stimulus;3.3;25;70;-1
110.8;Background;1.1;71;-1;-1
112.5;Background;1.7;72;-1;-1
113.8;Background;1.3;73;-1;-1
114.8;Background;1;74;-1;26
114.8;Stimulus;5.1;26;74;-1
116.2;Background;1.4;75;-1;-1
117.7;Background;1.5;76;-1;-1
119;Background;1.3;77;-1;27
119;Stimulus;4.2;27;77;8
119;Probe;12.6;8;27;-1
120.5;Background;1.5;78;-1;-1
121.8;Background;1.3;79;-1;-1
123.5;Background;1.7;80;-1;-1
124.7;Background;1.2;81;-1;28
124.7;Stimulus;5.7;28;81;-1
126.7;Background;2;82;-1;-1
128;Background;1.3;83;-1;29
128;Stimulus;3.3;29;83;-1
129.8;Background;1.8;84;-1;-1
131.2;Background;1.4;85;-1;-1
132.5;Background;1.3;86;-1;30
132.5;Stimulus;4.5;30;86;9
132.5;Probe;13.5;9;30;-1
133.9;Background;1.4;87;-1;-1
135.5;Background;1.6;88;-1;-1
136.7;Background;1.2;89;-1;31
136.7;Stimulus;4.2;31;89;-1
138.7;Background;2;90;-1;-1
139.7;Background;1;91;-1;32
139.7;Stimulus;3;32;91;-1
141.6;Background;1.9;92;-1;-1
142.7;Background;1.1;93;-1;33
142.7;Stimulus;3;33;93;-1
143.9;Background;1.2;94;-1;-1
145.3;Background;1.4;95;-1;-1
146.8;Background;1.5;96;-1;-1
147.8;Background;1;97;-1;34
147.8;Stimulus;5.1;34;97;10
147.8;Probe;15.3;10;34;-1
149.8;Background;2;98;-1;-1
150.8;Background;1;99;-1;-1
152.3;Background;1.5;100;-1;-1
153.8;Background;1.5;101;-1;35
153.8;Stimulus;6;35;101;-1
155.6;Background;1.8;102;-1;-1
156.8;Background;1.2;103;-1;36
156.8;Stimulus;3;36;103;11
156.8;Probe;9;11;36;1
156.8;Level;156.8;1;11;-1
158.8;Background;2;104;-1;-1
160;Background;1.2;105;-1;-1
161.6;Background;1.6;106;-1;37
161.6;Stimulus;4.8;37;106;-1
163.4;Background;1.8;107;-1;-1
164.9;Background;1.5;108;-1;38
164.9;Stimulus;3.3;38;108;-1
166.1;Background;1.2;109;-1;-1
167.9;Background;1.8;110;-1;-1
169.8;Background;1.9;111;-1;-1
170.9;Background;1.1;112;-1;39
170.9;Stimulus;6;39;112;-1
172.9;Background;2;113;-1;-1
173.9;Background;1;114;-1;40
173.9;Stimulus;3;40;114;12
173.9;Probe;17.1;12;40;-1
175.8;Background;1.9;115;-1;-1
176.8;Background;1;116;-1;-1
178.7;Background;1.9;117;-1;41
178.7;Stimulus;4.8;41;117;-1
180.2;Background;1.5;118;-1;-1
181.8;Background;1.6;119;-1;-1
182.9;Background;1.1;120;-1;42
182.9;Stimulus;4.2;42;120;-1
184.9;Background;2;121;-1;-1
186.1;Background;1.2;122;-1;-1
187.5;Background;1.4;123;-1;43
187.5;Stimulus;4.6;43;123;13
187.5;Probe;13.6;13;43;-1
189.2;Background;1.7;124;-1;-1
190.8;Background;1.6;125;-1;-1
192.6;Background;1.8;126;-1;44
192.6;Stimulus;5.1;44;126;-1
194.3;Background;1.7;127;-1;-1
195.4;Background;1.1;128;-1;-1
197.2;Background;1.8;129;-1;-1
198.3;Background;1.1;130;-1;45
198.3;Stimulus;5.7;45;130;-1
200;Background;1.7;131;-1;-1
201.8;Background;1.8;132;-1;-1
202.8;Background;1;133;-1;46
202.8;Stimulus;4.5;46;133;14
202.8;Probe;15.3;14;46;-1
204.2;Background;1.4;134;-1;-1
205.7;Background;1.5;135;-1;-1
207;Background;1.3;136;-1;47
207;Stimulus;4.2;47;136;-1
208.9;Background;1.9;137;-1;-1
210;Background;1.1;138;-1;-1
211.8;Background;1.8;139;-1;48
211.8;Stimulus;4.8;48;139;-1
213.6;Background;1.8;140;-1;-1
215;Background;1.4;141;-1;-1
216.3;Background;1.3;142;-1;49
216.3;Stimulus;4.5;49;142;-1
218.3;Background;2;143;-1;-1
219.5;Background;1.2;144;-1;-1
220.9;Background;1.4;145;-1;50
220.9;Stimulus;4.6;50;145;15
220.9;Probe;18.1;15;50;-1
222.6;Background;1.7;146;-1;-1
224.2;Background;1.6;147;-1;51
224.2;Stimulus;3.3;51;147;-1
225.6;Background;1.4;148;-1;-1
227.2;Background;1.6;149;-1;-1
228.4;Background;1.2;150;-1;52
228.4;Stimulus;4.2;52;150;-1
230.3;Background;1.9;151;-1;-1
231.4;Background;1.1;152;-1;53
231.4;Stimulus;3;53;152;-1
233.4;Background;2;153;-1;-1
234.6;Background;1.2;154;-1;-1
236.2;Background;1.6;155;-1;54
236.2;Stimulus;4.8;54;155;16
236.2;Probe;15.3;16;54;-1
237.2;Background;1;156;-1;-1
238.7;Background;1.5;157;-1;-1
240.7;Background;2;158;-1;-1
241.9;Background;1.2;159;-1;55
241.9;Stimulus;5.7;55;159;-1
243.9;Background;2;160;-1;-1
245.2;Background;1.3;161;-1;56
245.2;Stimulus;3.3;56;161;17
245.2;Probe;9;17;56;-1
247.1;Background;1.9;162;-1;-1
248.8;Background;1.7;163;-1;57
248.8;Stimulus;3.6;57;163;-1
250.3;Background;1.5;164;-1;-1
251.9;Background;1.6;165;-1;-1
253;Background;1.1;166;-1;58
253;Stimulus;4.2;58;166;-1
254.9;Background;1.9;167;-1;-1
255.9;Background;1;168;-1;-1
257.8;Background;1.9;169;-1;59
257.8;Stimulus;4.8;59;169;-1
259.8;Background;2;170;-1;-1
261.4;Background;1.6;171;-1;60
261.4;Stimulus;3.6;60;171;18
261.4;Probe;16.2;18;60;-1
262.9;Background;1.5;172;-1;-1
264.5;Background;1.6;173;-1;-1
265.8;Background;1.3;174;-1;-1
266.8;Background;1;175;-1;61
266.8;Stimulus;5.4;61;175;-1
268.6;Background;1.8;176;-1;-1
270.3;Background;1.7;177;-1;62
