timestamp, eventType, delayFromPrevious, id, triggeredByEventID, triggersEventID
1.1;Background;1.1;0;-1;-1
2.8;Background;1.7;1;-1;-1
4.1;Background;1.3;2;-1;-1
5.1;Background;1;3;-1;0
5.1;Stimulus;5.1;0;3;-1
6.5;Background;1.4;4;-1;-1
7.8;Background;1.3;5;-1;-1
9.4;Background;1.6;6;-1;-1
10.5;Background;1.1;7;-1;1
10.5;Stimulus;5.4;1;7;0
10.5;Probe;10.5;0;1;-1
11.7;Background;1.2;8;-1;-1
13.5;Background;1.8;9;-1;-1
15.4;Background;1.9;10;-1;-1
16.5;Background;1.1;11;-1;2
16.5;Stimulus;6;2;11;-1
18.5;Background;2;12;-1;-1
19.5;Background;1;13;-1;3
19.5;Stimulus;3;3;13;1
19.5;Probe;9;1;3;-1
21.2;Background;1.7;14;-1;-1
22.8;Background;1.6;15;-1;-1
24.6;Background;1.8;16;-1;4
24.6;Stimulus;5.1;4;16;-1
26.5;Background;1.9;17;-1;-1
28.2;Background;1.7;18;-1;5
28.2;Stimulus;3.6;5;18;-1
30.1;Background;1.9;19;-1;-1
31.2;Background;1.1;20;-1;-1
33;Background;1.8;21;-1;6
33;Stimulus;4.8;6;21;2
33;Probe;13.5;2;6;-1
34.5;Background;1.5;22;-1;-1
35.8;Background;1.3;23;-1;-1
37.5;Background;1.7;24;-1;-1
38.7;Background;1.2;25;-1;7
38.7;Stimulus;5.7;7;25;-1
40.4;Background;1.7;26;-1;-1
42;Background;1.6;27;-1;8
42;Stimulus;3.3;8;27;-1
43.8;Background;1.8;28;-1;-1
45.2;Background;1.4;29;-1;-1
46.5;Background;1.3;30;-1;9
46.5;Stimulus;4.5;9;30;3
46.5;Probe;13.5;3;9;-1
47.7;Background;1.2;31;-1;-1
49.1;Background;1.4;32;-1;-1
50.6;Background;1.5;33;-1;-1
51.6;Background;1;34;-1;10
51.6;Stimulus;5.1;10;34;-1
53.3;Background;1.7;35;-1;-1
54.4;Background;1.1;36;-1;-1
56.2;Background;1.8;37;-1;-1
57.3;Background;1.1;38;-1;11
57.3;Stimulus;5.7;11;38;4
57.3;Probe;10.8;4;11;-1
59.1;Background;1.8;39;-1;-1
60.8;Background;1.7;40;-1;12
60.8;Stimulus;3.5;12;40;-1
62.2;Background;1.4;41;-1;-1
63.8;Background;1.6;42;-1;-1
65;Background;1.2;43;-1;13
65;Stimulus;4.2;13;43;-1
67;Background;2;44;-1;-1
68.2;Background;1.2;45;-1;-1
69.8;Background;1.6;46;-1;14
69.8;Stimulus;4.8;14;46;-1
71.8;Background;2;47;-1;-1
73.4;Background;1.6;48;-1;15
73.4;Stimulus;3.6;15;48;5
73.4;Probe;16.1;5;15;-1
75.3;Background;1.9;49;-1;-1
76.4;Background;1.1;50;-1;16
76.4;Stimulus;3;16;50;-1
78.3;Background;1.9;51;-1;-1
80;Background;1.7;52;-1;17
80;Stimulus;3.6;17;52;-1
81.4;Background;1.4;53;-1;-1
83;Background;1.6;54;-1;-1
84.3;Background;1.3;55;-1;-1
86;Background;1.7;56;-1;18
86;Stimulus;6;18;56;6
86;Probe;12.6;6;18;-1
87.9;Background;1.9;57;-1;-1
88.9;Background;1;58;-1;-1
90.8;Background;1.9;59;-1;19
90.8;Stimulus;4.8;19;59;-1
92.3;Background;1.5;60;-1;-1
93.9;Background;1.6;61;-1;-1
95;Background;1.1;62;-1;20
95;Stimulus;4.2;20;62;-1
96.7;Background;1.7;63;-1;-1
98.5;Background;1.8;64;-1;-1
99.5;Background;1;65;-1;21
99.5;Stimulus;4.5;21;65;7
99.5;Probe;13.5;7;21;-1
100.8;Background;1.3;66;-1;-1
102.2;Background;1.4;67;-1;-1
103.4;Background;1.2;68;-1;22
103.4;Stimulus;3.9;22;68;-1
104.5;Background;1.1;69;-1;-1
106.2;Background;1.7;70;-1;-1
107.5;Background;1.3;71;-1;-1
108.5;Background;1;72;-1;23
108.5;Stimulus;5.1;23;72;-1
110.5;Background;2;73;-1;-1
112.4;Background;1.9;74;-1;24
112.4;Stimulus;3.9;24;74;-1
113.8;Background;1.4;75;-1;-1
115.3;Background;1.5;76;-1;-1
116.6;Background;1.3;77;-1;25
116.6;Stimulus;4.2;25;77;8
116.6;Probe;17.1;8;25;-1
118.3;Background;1.7;78;-1;-1
119.9;Background;1.6;79;-1;-1
121.7;Background;1.8;80;-1;26
121.7;Stimulus;5.1;26;80;-1
123.5;Background;1.8;81;-1;-1
125.2;Background;1.7;82;-1;27
125.2;Stimulus;3.5;27;82;-1
127.1;Background;1.9;83;-1;-1
128.2;Background;1.1;84;-1;-1
130;Background;1.8;85;-1;28
130;Stimulus;4.8;28;85;9
130;Probe;13.4;9;28;-1
132;Background;2;86;-1;-1
133.2;Background;1.2;87;-1;-1
134.8;Background;1.6;88;-1;29
134.8;Stimulus;4.8;29;88;-1
136.6;Background;1.8;89;-1;-1
138.1;Background;1.5;90;-1;30
138.1;Stimulus;3.3;30;90;-1
140.1;Background;2;91;-1;-1
141.1;Background;1;92;-1;-1
142.6;Background;1.5;93;-1;-1
144.1;Background;1.5;94;-1;31
144.1;Stimulus;6;31;94;-1
145.9;Background;1.8;95;-1;-1
147.1;Background;1.2;96;-1;32
147.1;Stimulus;3;32;96;10
147.1;Probe;17.1;10;32;-1
148.3;Background;1.2;97;-1;-1
150.1;Background;1.8;98;-1;-1
152;Background;1.9;99;-1;-1
153.1;Background;1.1;100;-1;33
153.1;Stimulus;6;33;100;-1
154.1;Background;1;101;-1;-1
155.6;Background;1.5;102;-1;-1
157.6;Background;2;103;-1;-1
158.8;Background;1.2;104;-1;34
158.8;Stimulus;5.7;34;104;11
158.8;Probe;11.7;11;34;-1
160.2;Background;1.4;105;-1;-1
161.8;Background;1.6;106;-1;-1
163.1;Background;1.3;107;-1;-1
164.8;Background;1.7;108;-1;35
164.8;Stimulus;6;35;108;-1
166.7;Background;1.9;109;-1;-1
