timestamp, eventType, delayFromPrevious, id, triggeredByEventID, triggersEventID
1.4;Background;1.4;0;-1;-1
3;Background;1.6;1;-1;-1
4.3;Background;1.3;2;-1;-1
6;Background;1.7;3;-1;0
6;Stimulus;6;0;3;-1
8;Background;2;4;-1;-1
9;Background;1;5;-1;1
9;Stimulus;3;1;5;0
9;Probe;9;0;1;-1
10.1;Background;1.1;6;-1;-1
11.8;Background;1.7;7;-1;-1
13.1;Background;1.3;8;-1;-1
14.1;Background;1;9;-1;2
14.1;Stimulus;5.1;2;9;-1
15.5;Background;1.4;10;-1;-1
16.6;Background;1.1;11;-1;-1
18.5;Background;1.9;12;-1;-1
19.5;Background;1;13;-1;3
19.5;Stimulus;5.4;3;13;1
19.5;Probe;10.5;1;3;-1
21.2;Background;1.7;14;-1;-1
22.8;Background;1.6;15;-1;-1
24.6;Background;1.8;16;-1;4
24.6;Stimulus;5.1;4;16;-1
26.3;Background;1.7;17;-1;-1
27.4;Background;1.1;18;-1;-1
29.2;Background;1.8;19;-1;-1
30.3;Background;1.1;20;-1;5
30.3;Stimulus;5.7;5;20;-1
32;Background;1.7;21;-1;-1
33.8;Background;1.8;22;-1;-1
34.8;Background;1;23;-1;6
34.8;Stimulus;4.5;6;23;2
34.8;Probe;15.3;2;6;-1
36;Background;1.2;24;-1;-1
37.4;Background;1.4;25;-1;-1
38.9;Background;1.5;26;-1;-1
39.9;Background;1;27;-1;7
39.9;Stimulus;5.1;7;27;-1
40.9;Background;1;28;-1;-1
42.4;Background;1.5;29;-1;-1
44.4;Background;2;30;-1;-1
45.6;Background;1.2;31;-1;8
45.6;Stimulus;5.7;8;31;3
45.6;Probe;10.8;3;8;-1
47.1;Background;1.5;32;-1;-1
48.4;Background;1.3;33;-1;-1
50.1;Background;1.7;34;-1;-1
51.3;Background;1.2;35;-1;9
51.3;Stimulus;5.7;9;35;-1
52.8;Background;1.5;36;-1;-1
54.4;Background;1.6;37;-1;-1
55.7;Background;1.3;38;-1;-1
56.7;Background;1;39;-1;10
56.7;Stimulus;5.4;10;39;-1
58.7;Background;2;40;-1;-1
60;Background;1.3;41;-1;11
60;Stimulus;3.3;11;41;4
60;Probe;14.4;4;11;-1
61.8;Background;1.8;42;-1;-1
63.5;Background;1.7;43;-1;12
63.5;Stimulus;3.5;12;43;-1
64.9;Background;1.4;44;-1;-1
66.2;Background;1.3;45;-1;-1
67.8;Background;1.6;46;-1;-1
68.9;Background;1.1;47;-1;13
68.9;Stimulus;5.4;13;47;-1
70.8;Background;1.9;48;-1;-1
72.8;Background;2;49;-1;14
72.8;Stimulus;3.9;14;49;-1
74.8;Background;2;50;-1;-1
76;Background;1.2;51;-1;-1
77.4;Background;1.4;52;-1;15
77.4;Stimulus;4.6;15;52;5
77.4;Probe;17.4;5;15;-1
79.2;Background;1.8;53;-1;-1
80.4;Background;1.2;54;-1;16
80.4;Stimulus;3;16;54;-1
81.8;Background;1.4;55;-1;-1
82.9;Background;1.1;56;-1;-1
84.8;Background;1.9;57;-1;-1
85.8;Background;1;58;-1;17
85.8;Stimulus;5.4;17;58;-1
