timestamp, eventType, delayFromPrevious, id, triggeredByEventID, triggersEventID
1.3;Background;1.3;0;-1;-1
2.7;Background;1.4;1;-1;-1
3.9;Background;1.2;2;-1;0
3.9;Stimulus;3.9;0;2;-1
5.6;Background;1.7;3;-1;-1
6.7;Background;1.1;4;-1;-1
8.5;Background;1.8;5;-1;-1
9.6;Background;1.1;6;-1;1
9.6;Stimulus;5.7;1;6;-1
11.6;Background;2;7;-1;-1
12.8;Background;1.2;8;-1;-1
14.4;Background;1.6;9;-1;2
14.4;Stimulus;4.8;2;9;0
14.4;Probe;14.4;0;2;-1
16.2;Background;1.8;10;-1;-1
17.7;Background;1.5;11;-1;3
17.7;Stimulus;3.3;3;11;-1
19.2;Background;1.5;12;-1;-1
20.8;Background;1.6;13;-1;-1
21.9;Background;1.1;14;-1;4
21.9;Stimulus;4.2;4;14;-1
23.9;Background;2;15;-1;-1
24.9;Background;1;16;-1;5
24.9;Stimulus;3;5;16;-1
26.8;Background;1.9;17;-1;-1
27.9;Background;1.1;18;-1;-1
29.7;Background;1.8;19;-1;6
29.7;Stimulus;4.8;6;19;1
29.7;Probe;15.3;1;6;-1
30.9;Background;1.2;20;-1;-1
32.3;Background;1.4;21;-1;-1
33.8;Background;1.5;22;-1;-1
34.8;Background;1;23;-1;7
34.8;Stimulus;5.1;7;23;-1
36.3;Background;1.5;24;-1;-1
37.6;Background;1.3;25;-1;-1
39.3;Background;1.7;26;-1;-1
40.5;Background;1.2;27;-1;8
40.5;Stimulus;5.7;8;27;2
40.5;Probe;10.8;2;8;-1
41.9;Background;1.4;28;-1;-1
43;Background;1.1;29;-1;-1
44.9;Background;1.9;30;-1;-1
45.9;Background;1;31;-1;9
45.9;Stimulus;5.4;9;31;-1
47.8;Background;1.9;32;-1;-1
49.5;Background;1.7;33;-1;10
49.5;Stimulus;3.6;10;33;-1
50.5;Background;1;34;-1;-1
52;Background;1.5;35;-1;-1
54;Background;2;36;-1;-1
55.2;Background;1.2;37;-1;11
55.2;Stimulus;5.7;11;37;-1
57.2;Background;2;38;-1;-1
58.5;Background;1.3;39;-1;12
58.5;Stimulus;3.3;12;39;3
58.5;Probe;18;3;12;-1
59.7;Background;1.2;40;-1;-1
61.5;Background;1.8;41;-1;-1
63.4;Background;1.9;42;-1;-1
64.5;Background;1.1;43;-1;13
64.5;Stimulus;6;13;43;-1
66.3;Background;1.8;44;-1;-1
67.5;Background;1.2;45;-1;14
67.5;Stimulus;3;14;45;4
67.5;Probe;9;4;14;-1
68.6;Background;1.1;46;-1;-1
70.3;Background;1.7;47;-1;-1
71.6;Background;1.3;48;-1;-1
72.6;Background;1;49;-1;15
72.6;Stimulus;5.1;15;49;-1
74.1;Background;1.5;50;-1;-1
75.7;Background;1.6;51;-1;-1
77;Background;1.3;52;-1;-1
78;Background;1;53;-1;16
78;Stimulus;5.4;16;53;5
78;Probe;10.5;5;16;-1
79.4;Background;1.4;54;-1;-1
80.9;Background;1.5;55;-1;-1
82.2;Background;1.3;56;-1;17
82.2;Stimulus;4.2;17;56;-1
84.1;Background;1.9;57;-1;-1
85.1;Background;1;58;-1;-1
87;Background;1.9;59;-1;18
87;Stimulus;4.8;18;59;-1
88.7;Background;1.7;60;-1;-1
90.5;Background;1.8;61;-1;-1
91.5;Background;1;62;-1;19
91.5;Stimulus;4.5;19;62;-1
93.5;Background;2;63;-1;-1
94.7;Background;1.2;64;-1;-1
96.1;Background;1.4;65;-1;20
96.1;Stimulus;4.6;20;65;6
96.1;Probe;18.1;6;20;-1
98.1;Background;2;66;-1;-1
99.7;Background;1.6;67;-1;21
99.7;Stimulus;3.6;21;67;-1
101.1;Background;1.4;68;-1;-1
102.4;Background;1.3;69;-1;-1
104;Background;1.6;70;-1;-1
105.1;Background;1.1;71;-1;22
105.1;Stimulus;5.4;22;71;-1
107;Background;1.9;72;-1;-1
109;Background;2;73;-1;23
109;Stimulus;3.9;23;73;-1
110.8;Background;1.8;74;-1;-1
112.2;Background;1.4;75;-1;-1
113.5;Background;1.3;76;-1;24
113.5;Stimulus;4.5;24;76;7
113.5;Probe;17.4;7;24;-1
115.2;Background;1.7;77;-1;-1
116.8;Background;1.6;78;-1;-1
118.6;Background;1.8;79;-1;25
118.6;Stimulus;5.1;25;79;-1
120.6;Background;2;80;-1;-1
122.5;Background;1.9;81;-1;26
122.5;Stimulus;3.9;26;81;-1
123.9;Background;1.4;82;-1;-1
125.5;Background;1.6;83;-1;-1
126.8;Background;1.3;84;-1;-1
128.5;Background;1.7;85;-1;27
128.5;Stimulus;6;27;85;-1
130.4;Background;1.9;86;-1;-1
131.5;Background;1.1;87;-1;28
131.5;Stimulus;3;28;87;8
131.5;Probe;18;8;28;-1
132.7;Background;1.2;88;-1;-1
134.1;Background;1.4;89;-1;-1
135.6;Background;1.5;90;-1;-1
136.6;Background;1;91;-1;29
136.6;Stimulus;5.1;29;91;-1
138.3;Background;1.7;92;-1;-1
139.4;Background;1.1;93;-1;-1
141.2;Background;1.8;94;-1;-1
142.3;Background;1.1;95;-1;30
142.3;Stimulus;5.7;30;95;-1
144;Background;1.7;96;-1;-1
145.8;Background;1.8;97;-1;-1
146.8;Background;1;98;-1;31
146.8;Stimulus;4.5;31;98;9
146.8;Probe;15.3;9;31;-1
148.8;Background;2;99;-1;-1
149.8;Background;1;100;-1;-1
151.3;Background;1.5;101;-1;-1
152.8;Background;1.5;102;-1;32
152.8;Stimulus;6;32;102;-1
154.1;Background;1.3;103;-1;-1
155.5;Background;1.4;104;-1;-1
156.7;Background;1.2;105;-1;33
156.7;Stimulus;3.9;33;105;10
156.7;Probe;9.9;10;33;-1
158.2;Background;1.5;106;-1;-1
159.5;Background;1.3;107;-1;-1
161.2;Background;1.7;108;-1;-1
162.4;Background;1.2;109;-1;34
162.4;Stimulus;5.7;34;109;-1
164.1;Background;1.7;110;-1;-1
165.7;Background;1.6;111;-1;35
165.7;Stimulus;3.3;35;111;-1
167.7;Background;2;112;-1;-1
168.9;Background;1.2;113;-1;-1
170.3;Background;1.4;114;-1;36
170.3;Stimulus;4.6;36;114;11
170.3;Probe;13.6;11;36;-1
171.7;Background;1.4;115;-1;-1
172.8;Background;1.1;116;-1;-1
174.7;Background;1.9;117;-1;-1
175.7;Background;1;118;-1;37
175.7;Stimulus;5.4;37;118;-1
177.5;Background;1.8;119;-1;-1
179.2;Background;1.7;120;-1;38
179.2;Stimulus;3.5;38;120;12
179.2;Probe;8.9;12;38;1
179.2;Level;179.2;1;12;-1
181.1;Background;1.9;121;-1;-1
182.8;Background;1.7;122;-1;39
182.8;Stimulus;3.6;39;122;-1
184;Background;1.2;123;-1;-1
185.8;Background;1.8;124;-1;-1
187.7;Background;1.9;125;-1;-1
188.8;Background;1.1;126;-1;40
188.8;Stimulus;6;40;126;-1
190.8;Background;2;127;-1;-1
192;Background;1.2;128;-1;-1
193.6;Background;1.6;129;-1;41
193.6;Stimulus;4.8;41;129;13
193.6;Probe;14.4;13;41;-1
195;Background;1.4;130;-1;-1
196.6;Background;1.6;131;-1;-1
197.8;Background;1.2;132;-1;42
197.8;Stimulus;4.2;42;132;-1
199.8;Background;2;133;-1;-1
201.4;Background;1.6;134;-1;43
201.4;Stimulus;3.6;43;134;-1
203.3;Background;1.9;135;-1;-1
205.3;Background;2;136;-1;44
205.3;Stimulus;3.9;44;136;14
205.3;Probe;11.7;14;44;-1
206.8;Background;1.5;137;-1;-1
208.4;Background;1.6;138;-1;-1
209.7;Background;1.3;139;-1;-1
210.7;Background;1;140;-1;45
210.7;Stimulus;5.4;45;140;-1
212.5;Background;1.8;141;-1;-1
214.2;Background;1.7;142;-1;46
214.2;Stimulus;3.5;46;142;-1
215.2;Background;1;143;-1;-1
216.7;Background;1.5;144;-1;-1
218.7;Background;2;145;-1;-1
219.9;Background;1.2;146;-1;47
219.9;Stimulus;5.7;47;146;-1
221.7;Background;1.8;147;-1;-1
223.2;Background;1.5;148;-1;48
223.2;Stimulus;3.3;48;148;15
223.2;Probe;17.9;15;48;-1
224.3;Background;1.1;149;-1;-1
226;Background;1.7;150;-1;-1
227.3;Background;1.3;151;-1;-1
228.3;Background;1;152;-1;49
228.3;Stimulus;5.1;49;152;-1
230.2;Background;1.9;153;-1;-1
231.9;Background;1.7;154;-1;50
231.9;Stimulus;3.6;50;154;-1
233.8;Background;1.9;155;-1;-1
234.9;Background;1.1;156;-1;-1
236.7;Background;1.8;157;-1;51
236.7;Stimulus;4.8;51;157;16
236.7;Probe;13.5;16;51;-1
238.1;Background;1.4;158;-1;-1
239.4;Background;1.3;159;-1;-1
241;Background;1.6;160;-1;-1
242.1;Background;1.1;161;-1;52
