timestamp, eventType, delayFromPrevious, id, triggeredByEventID, triggersEventID
1.4;Background;1.4;0;-1;-1
3;Background;1.6;1;-1;-1
4.3;Background;1.3;2;-1;-1
6;Background;1.7;3;-1;0
6;Stimulus;6;0;3;-1
7.8;Background;1.8;4;-1;-1
9;Background;1.2;5;-1;1
9;Stimulus;3;1;5;0
9;Probe;9;0;1;-1
11;Background;2;6;-1;-1
12;Background;1;7;-1;-1
13.5;Background;1.5;8;-1;-1
15;Background;1.5;9;-1;2
15;Stimulus;6;2;9;-1
16.9;Background;1.9;10;-1;-1
18;Background;1.1;11;-1;3
18;Stimulus;3;3;11;-1
19.8;Background;1.8;12;-1;-1
21.3;Background;1.5;13;-1;4
21.3;Stimulus;3.3;4;13;-1
23.2;Background;1.9;14;-1;-1
25.2;Background;2;15;-1;5
25.2;Stimulus;3.9;5;15;1
25.2;Probe;16.2;1;5;-1
26.9;Background;1.7;16;-1;-1
28.7;Background;1.8;17;-1;-1
29.7;Background;1;18;-1;6
29.7;Stimulus;4.5;6;18;-1
31;Background;1.3;19;-1;-1
32.4;Background;1.4;20;-1;-1
33.6;Background;1.2;21;-1;7
33.6;Stimulus;3.9;7;21;-1
35.6;Background;2;22;-1;-1
36.8;Background;1.2;23;-1;-1
38.2;Background;1.4;24;-1;8
38.2;Stimulus;4.6;8;24;-1
40.2;Background;2;25;-1;-1
41.5;Background;1.3;26;-1;9
41.5;Stimulus;3.3;9;26;2
41.5;Probe;16.3;2;9;-1
42.7;Background;1.2;27;-1;-1
44.1;Background;1.4;28;-1;-1
45.6;Background;1.5;29;-1;-1
46.6;Background;1;30;-1;10
46.6;Stimulus;5.1;10;30;-1
48.1;Background;1.5;31;-1;-1
49.4;Background;1.3;32;-1;-1
51.1;Background;1.7;33;-1;-1
52.3;Background;1.2;34;-1;11
52.3;Stimulus;5.7;11;34;3
52.3;Probe;10.8;3;11;-1
54.3;Background;2;35;-1;-1
56.2;Background;1.9;36;-1;12
56.2;Stimulus;3.9;12;36;-1
57.2;Background;1;37;-1;-1
58.7;Background;1.5;38;-1;-1
60.7;Background;2;39;-1;-1
61.9;Background;1.2;40;-1;13
61.9;Stimulus;5.7;13;40;-1
63.8;Background;1.9;41;-1;-1
64.9;Background;1.1;42;-1;-1
66.7;Background;1.8;43;-1;14
66.7;Stimulus;4.8;14;43;4
66.7;Probe;14.4;4;14;-1
68.4;Background;1.7;44;-1;-1
70;Background;1.6;45;-1;15
70;Stimulus;3.3;15;45;-1
71.1;Background;1.1;46;-1;-1
72.8;Background;1.7;47;-1;-1
74.1;Background;1.3;48;-1;-1
75.1;Background;1;49;-1;16
75.1;Stimulus;5.1;16;49;-1
76.5;Background;1.4;50;-1;-1
78;Background;1.5;51;-1;-1
79.3;Background;1.3;52;-1;17
79.3;Stimulus;4.2;17;52;5
79.3;Probe;12.6;5;17;-1
81;Background;1.7;53;-1;-1
82.1;Background;1.1;54;-1;-1
83.9;Background;1.8;55;-1;-1
85;Background;1.1;56;-1;18
85;Stimulus;5.7;18;56;-1
86.8;Background;1.8;57;-1;-1
